"","rank15","name","citizenship","age15","networth15","source15","year","rank14","age14","networth14","source14","rank13","age13","networth13","source13","rank12","age12","networth12","source12","rank11","age11","networth11","source11","rank10","age10","networth10","residence10","rank09","age09","networth09","residence09","rank08","age08","networth08","residence08","rank07","age07","networth07","residence07","rank06","age06","networth06","residence06","rank05","age05","networth05","residence05","rank04","age04","networth04","residence04","rank03","age03","networth03","v6","rank02","networth02","rank01","networth01","rank00","networth00","rank99","networth99","rank98","networth98","source98","rank97","networth97","rank96","networth96","case"
"60",NA,"Paul Ramsay","Australia",NA,NA,"",2014,551,78,3,"health care",589,77,2.5,"hospitals",764,76,1.70000004768372,"Hospitals",833,75,1.5,"healthcare, media",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3111
"61",NA,"Angela Bennett","Australia",NA,NA,"",2014,1565,69,1,"mining",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,263
"62",NA,"Zhengrong Shi","Australia",NA,NA,"",2006,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",350,43,2.20000004768372,"China",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4472
"63",NA,"Len Buckeridge","Australia",NA,NA,"",2014,1372,77,1.20000004768372,"construction",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2352
"64",NA,"Langley Walker","Australia",NA,NA,"",2013,NA,NA,NA,"",1175,67,1.20000004768372,"real estate",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2270
"65",NA,"Shi Zhengrong","Australia",NA,NA,"",2008,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",396,"45",2.90000009536743,"China",432,"44",2.20000004768372,"China",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3714
"66",NA,"Georgina Rinehart","Australia",NA,NA,"",2013,NA,NA,NA,"",36,59,17,"mining",29,58,18,"Mining",100,57,9,"Mining",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1306
"67",NA,"Angela Bennett & Michael Wright","Australia",NA,NA,"",2012,NA,NA,NA,"",NA,NA,NA,"",546,NA,2.29999995231628,"Mining",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,264
"68",NA,"John Van Lieshout","Australia",NA,NA,"",2014,1565,68,1,"real estate",1342,67,1,"real estate",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1947
"69",NA,"Bruce Gordon","Australia",NA,NA,"",2007,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",891,"78",1,"Bermuda",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,552
"70",NA,"Kerry Packer","Australia",NA,NA,"",2005,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",94,67,5,"Australia , Sydney",111,66,4.19999980926514,"Australia , Sydney",147,65,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2119
"71",116,"Dietrich Mateschitz","Austria",70,10.8000001907349,"Red Bull",2015,136,69,9.19999980926514,"Red Bull",162,68,7.09999990463257,"Red Bull",193,67,5.30000019073486,"Red Bull",208,66,5,"Red Bull",208,65,4.09999990463257,"Austria",151,"64",3.70000004768372,"Austria",260,"63",4,"Austria",287,"62",3,"Austria",317,61,2.40000009536743,"Austria",321,60,2,"Austria , Fuschl am See",406,59,1.39999997615814,"Austria , Fuschl am See",427,58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,905
"72",208,"Johann Graf","Austria",68,6.59999990463257,"Gambling",2015,186,67,7.19999980926514,"gambling",225,66,5.40000009536743,"gambling machines",193,65,5.30000019073486,"gaming machines",420,64,2.70000004768372,"gaming machines",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1879
"73",393,"Karl Wlaschek","Austria",97,4.19999980926514,"Retail",2015,305,96,4.80000019073486,"retail",262,95,4.80000019073486,"retail",223,94,4.69999980926514,"retail",235,93,4.5,"Retail",189,92,4.40000009536743,"Austria",124,"91",4.19999980926514,"Austria",211,"90",4.90000009536743,"Austria",249,"89",3.5,"Austria",207,88,3.29999995231628,"Austria",203,87,2.90000009536743,"Austria , Vienna",186,86,2.70000004768372,"Austria , Vienna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2072
"74",690,"Heidi Horten","Austria",74,2.70000004768372,"Retail",2015,506,73,3.20000004768372,"retail",423,72,3.20000004768372,"retail",358,71,3.20000004768372,"retail",347,70,3.20000004768372,"Retail",307,69,3.09999990463257,"Austria",205,"68",3,"Austria",288,"67",3.70000004768372,"Austria",264,"66",3.40000009536743,"Austria",224,65,3,"Austria",188,64,3.09999990463257,"Austria , Vienna",159,63,3,"Austria , Vienna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1502
"75",894,"Helmut Sohmen","Austria",75,2.09999990463257,"Shipping",2015,663,74,2.59999990463257,"shipping",1107,73,1.29999995231628,"shipping",913,72,1.39999997615814,"shipping",564,71,2.09999990463257,"shipping",721,70,1.39999997615814,"Hong Kong",559,"69",1.29999995231628,"Hong Kong",573,"",2.09999990463257,"Hong Kong",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1515
"76",1190,"Wolfgang Leitner","Austria",61,1.60000002384186,"Engineering",2015,931,60,1.89999997615814,"engineering",736,59,2,"engineering",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4349
"77",1226,"Reinold Geiger","Austria",67,1.60000002384186,"Beauty Products",2015,1284,66,1.29999995231628,"beauty products",882,65,1.70000004768372,"beauty products",960,64,1.29999995231628,"beauty products",879,63,1.39999997615814,"Cosmetics",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3318
"78",NA,"Gernot Langes-Swarovski","Austria",NA,NA,"",2014,1284,70,1.29999995231628,"cut crystal",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1321
"79",NA,"Max Turnauer","Austria",NA,NA,"",2014,1442,78,1.14999997615814,"manufacturing",1342,77,1,"manufacturing",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2698
"80",NA,"Melinda Esterhazy","Austria",NA,NA,"",2005,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",272,84,2.29999995231628,"Switzerland , Zurich",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2737
"81",NA,"Piech, Ferdinand and","Austria",NA,NA,"",1999,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,5,54,5.40000009536743,"Porsche",92,3.40000009536743,NA,NA,3177
"82",NA,"Hubert Palfinger","Austria",NA,NA,"",2014,1540,72,1.04999995231628,"hydraulic lift machinery",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1624
"83",NA,"Kanoo, Ahmed Ali","Bahrain",NA,NA,"",1996,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,383,1,2061
"84",318,"Albert Frere","Belgium",89,4.90000009536743,"Investments",2015,295,88,4.90000009536743,"investments",363,87,3.70000004768372,"investments",304,86,3.59999990463257,"investments",362,85,3.09999990463257,"Investments",367,84,2.59999990463257,"Belgium",285,"83",2.40000009536743,"Belgium",349,"82",3.20000004768372,"Belgium",279,"81",3.09999990463257,"Belgium",224,80,3,"Belgium",366,79,1.79999995231628,"Belgium , Charleroi",472,78,1.20000004768372,"Belgium , Charleroi",427,77,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,103
"85",949,"Patokh Chodiev","Belgium",62,2,"Mining, Metals",2015,1046,61,1.70000004768372,"mining, metals",704,60,2.09999990463257,"mining, metals",418,59,2.79999995231628,"mining, metals",297,58,3.70000004768372,"mining, metals",287,57,3.29999995231628,"Kazakhstan",601,"56",1.20000004768372,"Kazakhstan",334,"55",3.29999995231628,"Kazakhstan",538,"54",1.89999997615814,"Kazakhstan",382,53,2,"Kazakhstan",620,51,1,"Kazakhstan , Almaty",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3088
"86",1415,"Coucke Marc","Belgium",50,1.29999995231628,"Pharmaceuticals",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,764
"87",NA,"Wang Xingchun","Belgium",NA,NA,"",2011,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",1140,47,1,"Coal",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4230
"88",NA,"Frère, Albert","Belgium",NA,NA,"",2001,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,490,1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1225
"89",NA," Frere, Baron Albert","Belgium",NA,NA,"",1998,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209,0.899999976158142,"investments",NA,NA,NA,NA,8
"90",NA,"Frere, Albert","Belgium",NA,NA,"",2002,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,445,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1208
"91",NA,"Albert Blokker","Belgium",NA,NA,"",2014,1210,68,1.39999997615814,"retail",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,102
"92",NA,"Frere, Baron Albert","Belgium",NA,NA,"",1999,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,1.60000002384186,NA,NA,"",NA,NA,NA,NA,1209
"93",NA,"Huang Maoru","Belize",NA,NA,"",2013,NA,NA,NA,"",1342,47,1,"retail",1075,46,1.10000002384186,"retail",692,45,1.79999995231628,"Retail",828,45,1.20000004768372,"China",NA,"",NA,"",843,"",1.39999997615814,"China",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1608
"94",NA,"Engelhorn, Curt and","Bermuda",NA,NA,"",1999,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,12,NA,NA,"",18,11,NA,NA,1074
"95",NA,"Stempel, Ernest E.","Bermuda",NA,NA,"",2001,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,222,2.09999990463257,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3814
"96",26,"Jorge Paulo Lemann","Brazil",75,25,"Beer",2015,34,74,19.7000007629395,"beer",33,73,17.7999992370605,"beer",69,72,12,"beer",55,71,13.3000001907349,"beer",48,70,11.5,"Brazil",92,"69",5.30000019073486,"Brazil",172,"68",5.80000019073486,"Brazil",165,"67",4.90000009536743,"Brazil",200,66,3.40000009536743,"Brazil",228,65,2.59999990463257,"Brazil , Rio de Janeiro",514,64,1.10000002384186,"Brazil , Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1982
"97",52,"Joseph Safra","Brazil",76,17.2999992370605,"Banking",2015,55,75,16,"banking",46,74,15.8999996185303,"banking",52,73,13.8000001907349,"banking",68,72,11.3999996185303,"banking",64,71,10,"Brazil",62,"70",7,"Brazil",101,"69",8.80000019073486,"Brazil",119,"68",6,"Brazil",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2011
"98",89,"Marcel Herrmann Telles","Brazil",65,13,"Beer",2015,119,64,10.1999998092651,"beer",119,63,9.10000038146973,"beer",178,62,5.69999980926514,"beer",158,61,6.19999980926514,"beer",152,60,5.09999990463257,"Brazil",285,"59",2.40000009536743,"Brazil",462,"58",2.5,"Brazil",432,"57",2.20000004768372,"Brazil",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2590
"99",110,"Carlos Alberto Sicupira","Brazil",67,11.3000001907349,"Beer",2015,146,66,8.89999961853027,"beer",150,65,7.90000009536743,"beer",196,64,5.19999980926514,"beer",185,63,5.5,"beer",176,62,4.5,"Brazil",318,"61",2.09999990463257,"Brazil",524,"60",2.29999995231628,"Brazil",488,"59",2,"Brazil",606,58,1.29999995231628,"Brazil",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,607
"100",165,"Roberto Irineu Marinho","Brazil",67,8.19999980926514,"Media",2015,137,66,9.10000038146973,"media",123,65,8.69999980926514,"media",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3431
"101",165,"Jose Roberto Marinho","Brazil",59,8.19999980926514,"Media",2015,137,58,9.10000038146973,"media",128,57,8.60000038146973,"media",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1998
"102",165,"Joao Roberto Marinho","Brazil",61,8.19999980926514,"Media",2015,137,60,9.10000038146973,"media",123,59,8.69999980926514,"media",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1867
"103",330,"Eduardo Saverin","Brazil",32,4.80000019073486,"Facebook",2015,367,31,4.09999990463257,"Facebook",670,30,2.20000004768372,"Facebook",634,30,2,"Facebook",782,28,1.60000002384186,"Facebook",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1015
"104",369,"Abilio dos Santos Diniz","Brazil",78,4.40000009536743,"Retail",2015,609,77,2.79999995231628,"retail",363,76,3.70000004768372,"retail",304,75,3.59999990463257,"retail",323,74,3.40000009536743,"Retail",316,73,3,"Brazil",468,"72",1.5,"Brazil",605,"71",2,"Brazil",538,"70",1.89999997615814,"Brazil",486,69,1.60000002384186,"Brazil",507,68,1.29999995231628,"Brazil , Sao Paulo",437,67,1.29999995231628,"Brazil , Sao Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,35
"105",462,"Francisco Ivens de Sa Dias Branco","Brazil",80,3.70000004768372,"Food Production",2015,367,77,4.09999990463257,"food production",286,78,4.40000009536743,"food production",290,77,3.79999995231628,"food production",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1184
"106",512,"Walter Faria","Brazil",59,3.40000009536743,"Beer",2015,396,58,3.79999995231628,"beer",272,57,4.59999990463257,"beer",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4181
"107",603,"Aloysio de Andrade Faria","Brazil",94,3,"Banking",2015,483,93,3.29999995231628,"banking",353,92,3.79999995231628,"banking",255,91,4.19999980926514,"banking",247,90,4.30000019073486,"banking",201,89,4.19999980926514,"Brazil",196,"88",3.09999990463257,"Brazil",288,"87",3.70000004768372,"Brazil",214,"86",4,"Brazil",174,85,3.79999995231628,"Brazil",170,84,3.20000004768372,"Brazil , Sao Paulo",170,83,2.90000009536743,"Brazil , Sao Paulo",132,82,2.70000004768372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,193
"108",628,"Andre Esteves","Brazil",46,2.90000009536743,"Banking",2015,520,45,3.09999990463257,"banking",329,44,4,"banking",377,43,3,"banking",376,42,3,"banking",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,228
"109",737,"Alexandre Grendene Bartelle","Brazil",65,2.5,"Shoes",2015,1154,64,1.5,"shoes",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,157
"110",737,"Ermirio Pereira de Moraes","Brazil",82,2.5,"Diversified",2015,520,81,3.09999990463257,"diversified",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1091
"111",737,"Maria Helena Moraes Scripilliti","Brazil",84,2.5,"Diversified",2015,520,83,3.09999990463257,"diversified",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2606
"112",737,"Carlos Sanchez","Brazil",53,2.5,"Generic Drugs",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,614
"113",737,"Jose Luis Cutrale","Brazil",68,2.5,"Orange Juice",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1993
"114",782,"Edson de Godoy Bueno","Brazil",71,2.40000009536743,"Hospitals, Health Care",2015,663,70,2.59999990463257,"hospitals, health care",554,69,2.59999990463257,"hospitals, health care",578,68,2.20000004768372,"healthcare",595,67,2,"healthcare",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1008
"115",810,"Miguel Krigsner","Brazil",65,2.29999995231628,"Cosmetics",2015,642,64,2.70000004768372,"cosmetics",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2803
"116",894,"Fernando Roberto Moreira Salles","Brazil",68,2.09999990463257,"Banking, Minerals",2015,580,67,2.90000009536743,"banking, minerals",NA,NA,NA,"",442,65,2.70000004768372,"banking",440,64,2.59999990463257,"banking",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1142
"117",894,"Walther Moreira Salles Junior","Brazil",58,2.09999990463257,"Banking, Minerals",2015,580,57,2.90000009536743,"banking",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4191
